"id","codigo_agrupador","naturaleza","code","name","chart_template_id","parent_id","user_type_id","type","reconcile"
"account_501","ref=*contabilidad_electronica.codigo_agrupador_501*","ref=*contabilidad_electronica.naturaleza_deudora*",501,"COSTO DE VENTA Y/O SERVICIO","ref=*mx_coa_sat*","ref=*account_500*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_501_01","ref=*contabilidad_electronica.codigo_agrupador_501_01*","ref=*contabilidad_electronica.naturaleza_deudora*",501.01,"COSTO DE VENTA","ref=*mx_coa_sat*","ref=*account_501*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_501_01_01","ref=*contabilidad_electronica.codigo_agrupador_501_01*","ref=*contabilidad_electronica.naturaleza_deudora*","501.01.01","Equipo y accesorios construcción e implementación","ref=*mx_coa_sat*","ref=*account_501_01*","ref=*account.data_account_type_direct_costs*","other","eval=*False*"
"account_501_01_02","ref=*contabilidad_electronica.codigo_agrupador_501_01*","ref=*contabilidad_electronica.naturaleza_deudora*","501.01.02","Equipo y accesorios mantenimiento y servicios","ref=*mx_coa_sat*","ref=*account_501_01*","ref=*account.data_account_type_direct_costs*","other","eval=*False*"
"account_501_01_03","ref=*contabilidad_electronica.codigo_agrupador_501_01*","ref=*contabilidad_electronica.naturaleza_deudora*","501.01.03","Equipo y accesorios construcción e implementación Partes Relacionadas","ref=*mx_coa_sat*","ref=*account_501_01*","ref=*account.data_account_type_direct_costs*","other","eval=*False*"
"account_501_01_04","ref=*contabilidad_electronica.codigo_agrupador_501_01*","ref=*contabilidad_electronica.naturaleza_deudora*","501.01.04","Equipo y accesorios mantenimiento y servicios Partes Relacionadas","ref=*mx_coa_sat*","ref=*account_501_01*","ref=*account.data_account_type_direct_costs*","other","eval=*False*"
"account_501_02","ref=*contabilidad_electronica.codigo_agrupador_501_02*","ref=*contabilidad_electronica.naturaleza_deudora*",501.02,"COSTO DE SERVICIOS (MANO DE OBRA)","ref=*mx_coa_sat*","ref=*account_501*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_501_02_01","ref=*contabilidad_electronica.codigo_agrupador_501_02*","ref=*contabilidad_electronica.naturaleza_deudora*","501.02.01","Servicios de personal operativo Partes Relacionadas (SPCH)","ref=*mx_coa_sat*","ref=*account_501_02*","ref=*account.data_account_type_direct_costs*","other","eval=*False*"
"account_501_03","ref=*contabilidad_electronica.codigo_agrupador_501_03*","ref=*contabilidad_electronica.naturaleza_deudora*",501.03,"MATERIA PRIMA DIRECTA UTILIZADA PARA LA PRODUCCIÓN","ref=*mx_coa_sat*","ref=*account_501*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_501_04","ref=*contabilidad_electronica.codigo_agrupador_501_04*","ref=*contabilidad_electronica.naturaleza_deudora*",501.04,"MATERIA PRIMA CONSUMIDA EN EL PROCESO PRODUCTIVO","ref=*mx_coa_sat*","ref=*account_501*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_501_05","ref=*contabilidad_electronica.codigo_agrupador_501_05*","ref=*contabilidad_electronica.naturaleza_deudora*",501.05,"MANO DE OBRA DIRECTA CONSUMIDA","ref=*mx_coa_sat*","ref=*account_501*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_501_06","ref=*contabilidad_electronica.codigo_agrupador_501_06*","ref=*contabilidad_electronica.naturaleza_deudora*",501.06,"MANO DE OBRA DIRECTA","ref=*mx_coa_sat*","ref=*account_501*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_501_07","ref=*contabilidad_electronica.codigo_agrupador_501_07*","ref=*contabilidad_electronica.naturaleza_deudora*",501.07,"CARGOS INDIRECTOS DE PRODUCCIÓN","ref=*mx_coa_sat*","ref=*account_501*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_501_08","ref=*contabilidad_electronica.codigo_agrupador_501_08*","ref=*contabilidad_electronica.naturaleza_deudora*",501.08,"OTROS CONCEPTOS DE COSTO","ref=*mx_coa_sat*","ref=*account_501*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_502","ref=*contabilidad_electronica.codigo_agrupador_502*","ref=*contabilidad_electronica.naturaleza_deudora*",502,"COMPRAS","ref=*mx_coa_sat*","ref=*account_500*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_502_01","ref=*contabilidad_electronica.codigo_agrupador_502_01*","ref=*contabilidad_electronica.naturaleza_deudora*",502.01,"COMPRAS NACIONALES","ref=*mx_coa_sat*","ref=*account_502*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_502_02","ref=*contabilidad_electronica.codigo_agrupador_502_02*","ref=*contabilidad_electronica.naturaleza_deudora*",502.02,"COMPRAS NACIONALES PARTE RELACIONADA","ref=*mx_coa_sat*","ref=*account_502*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_502_03","ref=*contabilidad_electronica.codigo_agrupador_502_03*","ref=*contabilidad_electronica.naturaleza_deudora*",502.03,"COMPRAS DE IMPORTACIÓN","ref=*mx_coa_sat*","ref=*account_502*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_502_04","ref=*contabilidad_electronica.codigo_agrupador_502_04*","ref=*contabilidad_electronica.naturaleza_deudora*",502.04,"COMPRAS DE IMPORTACIÓN PARTES RELACIONADAS","ref=*mx_coa_sat*","ref=*account_502*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_503","ref=*contabilidad_electronica.codigo_agrupador_503*","ref=*contabilidad_electronica.naturaleza_deudora*",503,"DEVOLUCIONES, DESCUENTOS O BONIFICACIONES SOBRE COMPRAS","ref=*mx_coa_sat*","ref=*account_500*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_503_01","ref=*contabilidad_electronica.codigo_agrupador_503_01*","ref=*contabilidad_electronica.naturaleza_deudora*",503.01,"DEVOLUCIONES, DESCUENTOS O BONIFICACIONES SOBRE COMPRAS","ref=*mx_coa_sat*","ref=*account_503*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_503_01_01","ref=*contabilidad_electronica.codigo_agrupador_503_01*","ref=*contabilidad_electronica.naturaleza_deudora*","503.01.01","Devoluciones, descuentos o bonificaciones sobre compras","ref=*mx_coa_sat*","ref=*account_503_01*","ref=*account.data_account_type_direct_costs*","other","eval=*False*"
"account_504","ref=*contabilidad_electronica.codigo_agrupador_504*","ref=*contabilidad_electronica.naturaleza_deudora*",504,"OTRAS CUENTAS DE COSTOS","ref=*mx_coa_sat*","ref=*account_500*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_504_01","ref=*contabilidad_electronica.codigo_agrupador_504_01*","ref=*contabilidad_electronica.naturaleza_deudora*",504.01,"GASTOS INDIRECTOS DE FABRICACIÓN","ref=*mx_coa_sat*","ref=*account_504*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_504_02","ref=*contabilidad_electronica.codigo_agrupador_504_02*","ref=*contabilidad_electronica.naturaleza_deudora*",504.02,"GASTOS INDIRECTOS DE FABRICACIÓN DE PARTES RELACIONADAS NACIONALES","ref=*mx_coa_sat*","ref=*account_504*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_504_03","ref=*contabilidad_electronica.codigo_agrupador_504_03*","ref=*contabilidad_electronica.naturaleza_deudora*",504.03,"GASTOS INDIRECTOS DE FABRICACIÓN DE PARTES RELACIONADAS EXTRANJERAS","ref=*mx_coa_sat*","ref=*account_504*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_504_04","ref=*contabilidad_electronica.codigo_agrupador_504_04*","ref=*contabilidad_electronica.naturaleza_deudora*",504.04,"OTRAS CUENTAS DE COSTOS INCURRIDOS","ref=*mx_coa_sat*","ref=*account_504*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_504_04_01","ref=*contabilidad_electronica.codigo_agrupador_504_04*","ref=*contabilidad_electronica.naturaleza_deudora*","504.04.01","Arrendamiento de Aeronaves","ref=*mx_coa_sat*","ref=*account_504_04*","ref=*account.data_account_type_direct_costs*","other","eval=*False*"
"account_504_05","ref=*contabilidad_electronica.codigo_agrupador_504_05*","ref=*contabilidad_electronica.naturaleza_deudora*",504.05,"OTRAS CUENTAS DE COSTOS INCURRIDOS CON PARTES RELACIONADAS NACIONALES","ref=*mx_coa_sat*","ref=*account_504*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_504_05_01","ref=*contabilidad_electronica.codigo_agrupador_504_05*","ref=*contabilidad_electronica.naturaleza_deudora*","504.05.01","Servicos construcción e implementación partes relacionadas","ref=*mx_coa_sat*","ref=*account_504_05*","ref=*account.data_account_type_direct_costs*","other","eval=*False*"
"account_504_05_02","ref=*contabilidad_electronica.codigo_agrupador_504_05*","ref=*contabilidad_electronica.naturaleza_deudora*","504.05.02","Servicos mantenimiento partes relacionadas","ref=*mx_coa_sat*","ref=*account_504_05*","ref=*account.data_account_type_direct_costs*","other","eval=*False*"
"account_504_06","ref=*contabilidad_electronica.codigo_agrupador_504_06*","ref=*contabilidad_electronica.naturaleza_deudora*",504.06,"OTRAS CUENTAS DE COSTOS INCURRIDOS CON PARTES RELACIONADAS EXTRANJERAS","ref=*mx_coa_sat*","ref=*account_504*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_504_07","ref=*contabilidad_electronica.codigo_agrupador_504_07*","ref=*contabilidad_electronica.naturaleza_deudora*",504.07,"DEPRECIACIÓN DE EDIFICIOS","ref=*mx_coa_sat*","ref=*account_504*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_504_08","ref=*contabilidad_electronica.codigo_agrupador_504_08*","ref=*contabilidad_electronica.naturaleza_deudora*",504.08,"DEPRECIACIÓN DE MAQUINARIA Y EQUIPO","ref=*mx_coa_sat*","ref=*account_504*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_504_09","ref=*contabilidad_electronica.codigo_agrupador_504_09*","ref=*contabilidad_electronica.naturaleza_deudora*",504.09,"DEPRECIACIÓN DE AUTOMÓVILES, AUTOBUSES, CAMIONES DE CARGA, TRACTOCAMIONES, MONTACARGAS Y REMOLQUES","ref=*mx_coa_sat*","ref=*account_504*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_504_10","ref=*contabilidad_electronica.codigo_agrupador_504_10*","ref=*contabilidad_electronica.naturaleza_deudora*",504.1,"DEPRECIACIÓN DE MOBILIARIO Y EQUIPO DE OFICINA","ref=*mx_coa_sat*","ref=*account_504*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_504_11","ref=*contabilidad_electronica.codigo_agrupador_504_11*","ref=*contabilidad_electronica.naturaleza_deudora*",504.11,"DEPRECIACIÓN DE EQUIPO DE CÓMPUTO","ref=*mx_coa_sat*","ref=*account_504*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_504_12","ref=*contabilidad_electronica.codigo_agrupador_504_12*","ref=*contabilidad_electronica.naturaleza_deudora*",504.12,"DEPRECIACIÓN DE EQUIPO DE COMUNICACIÓN","ref=*mx_coa_sat*","ref=*account_504*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_504_13","ref=*contabilidad_electronica.codigo_agrupador_504_13*","ref=*contabilidad_electronica.naturaleza_deudora*",504.13,"DEPRECIACIÓN DE ACTIVOS BIOLÓGICOS, VEGETALES Y SEMOVIENTES","ref=*mx_coa_sat*","ref=*account_504*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_504_14","ref=*contabilidad_electronica.codigo_agrupador_504_14*","ref=*contabilidad_electronica.naturaleza_deudora*",504.14,"DEPRECIACIÓN DE OTROS ACTIVOS FIJOS","ref=*mx_coa_sat*","ref=*account_504*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_504_15","ref=*contabilidad_electronica.codigo_agrupador_504_15*","ref=*contabilidad_electronica.naturaleza_deudora*",504.15,"DEPRECIACIÓN DE FERROCARRILES","ref=*mx_coa_sat*","ref=*account_504*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_504_16","ref=*contabilidad_electronica.codigo_agrupador_504_16*","ref=*contabilidad_electronica.naturaleza_deudora*",504.16,"DEPRECIACIÓN DE EMBARCACIONES","ref=*mx_coa_sat*","ref=*account_504*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_504_17","ref=*contabilidad_electronica.codigo_agrupador_504_17*","ref=*contabilidad_electronica.naturaleza_deudora*",504.17,"DEPRECIACIÓN DE AVIONES","ref=*mx_coa_sat*","ref=*account_504*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_504_17_01","ref=*contabilidad_electronica.codigo_agrupador_504_17*","ref=*contabilidad_electronica.naturaleza_deudora*","504.17.01","Depreciación de aviones","ref=*mx_coa_sat*","ref=*account_504_17*","ref=*account.data_account_type_direct_costs*","other","eval=*False*"
"account_504_17_02","ref=*contabilidad_electronica.codigo_agrupador_504_17*","ref=*contabilidad_electronica.naturaleza_deudora*","504.17.02","Depreciación de aviones en arrendamiento","ref=*mx_coa_sat*","ref=*account_504_17*","ref=*account.data_account_type_direct_costs*","other","eval=*False*"
"account_504_17_03","ref=*contabilidad_electronica.codigo_agrupador_504_17*","ref=*contabilidad_electronica.naturaleza_deudora*","504.17.03","Depreciación de helicópteros","ref=*mx_coa_sat*","ref=*account_504_17*","ref=*account.data_account_type_direct_costs*","other","eval=*False*"
"account_504_17_04","ref=*contabilidad_electronica.codigo_agrupador_504_17*","ref=*contabilidad_electronica.naturaleza_deudora*","504.17.04","Depreciación de helicópteros en arrendamiento","ref=*mx_coa_sat*","ref=*account_504_17*","ref=*account.data_account_type_direct_costs*","other","eval=*False*"
"account_504_18","ref=*contabilidad_electronica.codigo_agrupador_504_18*","ref=*contabilidad_electronica.naturaleza_deudora*",504.18,"DEPRECIACIÓN DE TROQUELES, MOLDES, MATRICES Y HERRAMENTAL","ref=*mx_coa_sat*","ref=*account_504*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_504_19","ref=*contabilidad_electronica.codigo_agrupador_504_19*","ref=*contabilidad_electronica.naturaleza_deudora*",504.19,"DEPRECIACIÓN DE EQUIPO DE COMUNICACIONES TELEFÓNICAS","ref=*mx_coa_sat*","ref=*account_504*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_504_20","ref=*contabilidad_electronica.codigo_agrupador_504_20*","ref=*contabilidad_electronica.naturaleza_deudora*",504.2,"DEPRECIACIÓN DE EQUIPO DE COMUNICACIÓN SATELITAL","ref=*mx_coa_sat*","ref=*account_504*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_504_21","ref=*contabilidad_electronica.codigo_agrupador_504_21*","ref=*contabilidad_electronica.naturaleza_deudora*",504.21,"DEPRECIACIÓN DE EQUIPO DE ADAPTACIONES PARA PERSONAS CON CAPACIDADES DIFERENTES","ref=*mx_coa_sat*","ref=*account_504*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_504_22","ref=*contabilidad_electronica.codigo_agrupador_504_22*","ref=*contabilidad_electronica.naturaleza_deudora*",504.22,"DEPRECIACIÓN DE MAQUINARIA Y EQUIPO DE GENERACIÓN DE ENERGÍA DE FUENTES RENOVABLES O DE SISTEMAS DE COGENERACIÓN DE ELECTRICIDAD EFICIENTE","ref=*mx_coa_sat*","ref=*account_504*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_504_23","ref=*contabilidad_electronica.codigo_agrupador_504_23*","ref=*contabilidad_electronica.naturaleza_deudora*",504.23,"DEPRECIACIÓN DE ADAPTACIONES Y MEJORAS","ref=*mx_coa_sat*","ref=*account_504*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_504_24","ref=*contabilidad_electronica.codigo_agrupador_504_24*","ref=*contabilidad_electronica.naturaleza_deudora*",504.24,"DEPRECIACIÓN DE OTRA MAQUINARIA Y EQUIPO","ref=*mx_coa_sat*","ref=*account_504*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_504_25","ref=*contabilidad_electronica.codigo_agrupador_504_25*","ref=*contabilidad_electronica.naturaleza_deudora*",504.25,"OTRAS CUENTAS DE COSTOS","ref=*mx_coa_sat*","ref=*account_504*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_505","ref=*contabilidad_electronica.codigo_agrupador_505*","ref=*contabilidad_electronica.naturaleza_deudora*",505,"COSTO DE ACTIVO FIJO","ref=*mx_coa_sat*","ref=*account_500*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_505_01","ref=*contabilidad_electronica.codigo_agrupador_505_01*","ref=*contabilidad_electronica.naturaleza_deudora*",505.01,"COSTO POR VENTA DE ACTIVO FIJO","ref=*mx_coa_sat*","ref=*account_505*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_505_01_01","ref=*contabilidad_electronica.codigo_agrupador_505_01*","ref=*contabilidad_electronica.naturaleza_deudora*","505.01.01","Costo por venta de activo fijo","ref=*mx_coa_sat*","ref=*account_505_01*","ref=*account.data_account_type_direct_costs*","other","eval=*False*"
"account_505_02","ref=*contabilidad_electronica.codigo_agrupador_505_02*","ref=*contabilidad_electronica.naturaleza_deudora*",505.02,"COSTO POR BAJA DE ACTIVO FIJO","ref=*mx_coa_sat*","ref=*account_505*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_505_02_01","ref=*contabilidad_electronica.codigo_agrupador_505_02*","ref=*contabilidad_electronica.naturaleza_deudora*","505.02.01","Costo por baja de activo fijo","ref=*mx_coa_sat*","ref=*account_505_02*","ref=*account.data_account_type_direct_costs*","other","eval=*False*"
"account_600","ref=*contabilidad_electronica.codigo_agrupador_600*","ref=*contabilidad_electronica.naturaleza_deudora*",600,"GASTOS","ref=*mx_coa_sat*","ref=*account_0*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_601","ref=*contabilidad_electronica.codigo_agrupador_601*","ref=*contabilidad_electronica.naturaleza_deudora*",601,"GASTOS GENERALES","ref=*mx_coa_sat*","ref=*account_600*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
